¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,ÐÂÀËÐÐÒµ,ÐÂÀË¸ÅÄî,ÐÂÀËµØÓò,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,ºó¸´È¨¼Û,Ç°¸´È¨¼Û,ÕÇµø·ù,³É½»Á¿,³É½»¶î,»»ÊÖÂÊ,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ,ÊÇ·ñÕÇÍ£,ÊÇ·ñµøÍ£,ÊÐÓ¯ÂÊTTM,ÊÐÏúÂÊTTM,ÊÐÏÖÂÊTTM,ÊÐ¾»ÂÊ,MA_5,MA_10,MA_20,MA_30,MA_60,MA½ð²æËÀ²æ,MACD_DIF,MACD_DEA,MACD_MACD,MACD_½ð²æËÀ²æ,KDJ_K,KDJ_D,KDJ_J,KDJ_½ð²æËÀ²æ,²¼ÁÖÏßÖÐ¹ì,²¼ÁÖÏßÉÏ¹ì,²¼ÁÖÏßÏÂ¹ì,psy,psyma,rsi1,rsi2,rsi3,Õñ·ù,Á¿±È
sh600001,ºªµ¦¸ÖÌú,2000-08-23,,,,8.700000,8.730000,8.180000,8.520000,10.607317,,-0.025172,10629945.000000,89992304.000000,0.021694,4174800000.000000,12665432410.000000,0.000000,0.000000,19.613074,2.385853,30.260402,2.221025,,,,,,,,,,,24.023336,24.663868,22.742272,,,,,41.666667,47.222222,,,,0.062929,1.539505
sh600001,ºªµ¦¸ÖÌú,2000-08-22,,,,8.900000,8.930000,8.740000,8.740000,10.881219,,-0.019080,5862300.000000,51713708.000000,0.011964,4282600000.000000,12992474090.000000,0.000000,0.000000,20.119523,2.447460,31.041786,2.278377,,,,,,,,,,,18.863287,24.984134,6.621593,ËÀ²æ,,,,50.000000,48.611111,,,,0.021324,1.071370
sh600001,ºªµ¦¸ÖÌú,2000-08-21,,,,8.820000,8.950000,8.750000,8.910000,11.092871,,0.007919,7790824.000000,68643421.000000,0.015900,4365900000.000000,13245188120.000000,0.000000,0.000000,20.510870,2.495066,31.645584,2.322694,,,,,,,,,,,28.294930,28.044557,28.795676,½ð²æ,,,,50.000000,48.611111,,,,0.022624,1.530926
sh600001,ºªµ¦¸ÖÌú,2000-08-18,,,,9.050000,9.050000,8.750000,8.840000,11.005716,,-0.022124,6557365.000000,58043968.000000,0.013382,4331600000.000000,13141129400.000000,0.000000,0.000000,20.349721,2.475463,31.396951,2.304445,,,,,,,,,,,26.115865,27.919371,22.508852,ËÀ²æ,,,,41.666667,47.222222,,,,0.033186,1.494084
sh600001,ºªµ¦¸ÖÌú,2000-08-17,,,,9.040000,9.100000,8.980000,9.040000,11.254716,,0.002217,3683474.000000,33231927.000000,0.007517,4429600000.000000,13438440020.000000,0.000000,0.000000,18.286177,2.627599,26.906740,2.806971,,,,,,,,,,,29.990123,28.821124,32.328122,½ð²æ,,,,50.000000,47.222222,,,,0.013304,0.928642
sh600001,ºªµ¦¸ÖÌú,2000-08-16,,,,9.000000,9.080000,8.900000,9.020000,11.229819,,0.002222,3464923.000000,31148151.000000,0.007071,4419800000.000000,13408708960.000000,0.000000,0.000000,18.245726,2.621787,26.847219,2.800761,,,,,,,,,,,24.396950,28.236624,16.717601,,,,,50.000000,47.222222,,,,0.020000,0.746627
sh600001,ºªµ¦¸ÖÌú,2000-08-15,,,,9.150000,9.170000,8.970000,9.000000,11.204922,,-0.010989,3948219.000000,35665332.000000,0.008058,4410000000.000000,13378977900.000000,0.000000,0.000000,18.205274,2.615974,26.787697,2.794552,,,,,,,,,,,22.641936,30.156462,7.612886,,,,,50.000000,47.222222,,,,0.021978,0.783771
sh600001,ºªµ¦¸ÖÌú,2000-08-14,,,,9.020000,9.140000,9.010000,9.100000,11.329421,,0.011111,4290457.000000,38919245.000000,0.008756,4459000000.000000,13527633210.000000,0.000000,0.000000,18.407554,2.645040,27.085338,2.825602,,,,,,,,,,,26.270597,33.913724,10.984342,,,,,50.000000,47.222222,,,,0.014444,0.791686
sh600001,ºªµ¦¸ÖÌú,2000-08-11,,,,8.970000,9.050000,8.900000,9.000000,11.204923,,0.003344,4445506.000000,39878171.000000,0.009072,4410000000.000000,13378977900.000000,0.000000,0.000000,18.205276,2.615974,26.787700,2.794552,,,,,,,,,,,24.700013,37.735288,-1.370537,,,,,41.666667,45.833333,,,,0.016722,0.796623
sh600001,ºªµ¦¸ÖÌú,2000-08-10,,,,9.100000,9.120000,8.910000,8.970000,11.167579,,-0.013201,7054732.000000,63346386.000000,0.014397,4395300000.000000,13334381310.000000,0.000000,0.000000,18.144600,2.607256,26.698420,2.785238,,,,,,,,,,,29.697078,44.252925,0.585383,,,,,41.666667,45.833333,,,,0.023102,1.052120
sh600001,ºªµ¦¸ÖÌú,2000-08-09,,,,9.060000,9.240000,9.030000,9.090000,11.316974,,0.000000,5448406.000000,49608052.000000,0.011119,4454100000.000000,13512767680.000000,0.000000,0.000000,18.387331,2.642135,27.055581,2.822498,,,,,,,,,,,39.398558,51.530849,15.133976,,,,,50.000000,47.222222,,,,0.023102,0.638069
sh600001,ºªµ¦¸ÖÌú,2000-08-08,,,,9.100000,9.140000,9.030000,9.090000,11.316974,,-0.001099,5857848.000000,53267025.000000,0.011955,4454100000.000000,13512767680.000000,0.000000,0.000000,18.387331,2.642135,27.055581,2.822498,,,,,,,,,,,45.127249,57.596995,20.187757,,,,,50.000000,45.833333,,,,0.012088,0.499506
sh600001,ºªµ¦¸ÖÌú,2000-08-07,,,,9.000000,9.140000,8.900000,9.100000,11.329425,,0.003308,5095718.000000,46107335.000000,0.010399,4459000000.000000,13527633210.000000,0.000000,0.000000,18.407561,2.645041,27.085348,2.825603,,,,,,,,,,,53.720285,63.831868,33.497120,,,,,50.000000,44.444444,,,,0.026461,0.412019
sh600001,ºªµ¦¸ÖÌú,2000-08-04,,,,9.280000,9.330000,9.040000,9.070000,11.292071,,-0.021575,10069558.000000,91970033.000000,0.020550,4444300000.000000,13483036620.000000,0.000000,0.000000,18.346870,2.636321,26.996045,2.816287,,,,,,,,,,,63.457140,68.887659,52.596102,ËÀ²æ,,,,41.666667,41.666667,,,,0.031284,0.782930
sh600001,ºªµ¦¸ÖÌú,2000-08-03,,,,9.550000,9.550000,9.240000,9.270000,11.541069,,-0.021119,16222992.000000,153190167.000000,0.033108,4542300000.000000,13780347240.000000,0.000000,0.000000,18.751432,2.694453,27.591328,2.878388,,,,,,,,,,,75.908601,71.602918,84.519968,,,,,41.666667,41.666667,,,,0.032735,1.350013
sh600001,ºªµ¦¸ÖÌú,2000-08-02,,,,9.350000,9.580000,9.300000,9.470000,11.790064,,0.019376,21390349.000000,202520912.000000,0.043654,4640300000.000000,14077657860.000000,0.000000,0.000000,19.155987,2.752585,28.186601,2.940489,,,,,,,,,,,81.476538,69.450077,105.529462,,,,,50.000000,41.666667,,,,0.030140,2.090212
sh600001,ºªµ¦¸ÖÌú,2000-08-01,,,,9.210000,9.290000,9.140000,9.290000,11.565962,,0.010881,9059840.000000,83468376.000000,0.018489,4552100000.000000,13810078300.000000,0.000000,0.000000,18.791876,2.700265,27.650838,2.884597,,,,,,,,,,,78.464808,63.436846,108.520731,,,,,41.666667,40.277778,,,,0.016322,1.231029
sh600001,ºªµ¦¸ÖÌú,2000-07-31,,,,9.080000,9.280000,9.000000,9.190000,11.441467,,0.015470,7564121.000000,68958587.000000,0.015437,4503100000.000000,13661422990.000000,0.000000,0.000000,18.589602,2.671200,27.353208,2.853547,,,,,,,,,,,67.697212,55.922865,91.245905,,,,,41.666667,40.277778,,,,0.030939,1.208726
sh600001,ºªµ¦¸ÖÌú,2000-07-28,,,,9.050000,9.100000,8.990000,9.050000,11.267164,,0.000000,5847269.000000,52807122.000000,0.011933,4434500000.000000,13453305560.000000,0.000000,0.000000,18.306402,2.630506,26.936500,2.810075,,,,,,,,,,,59.304438,50.035692,77.841931,,,,,33.333333,41.666667,,,,0.012155,1.003438
sh600001,ºªµ¦¸ÖÌú,2000-07-27,,,,9.150000,9.190000,8.940000,9.050000,11.267164,,-0.004400,7306320.000000,66365572.000000,0.014911,4434500000.000000,13453305560.000000,0.000000,0.000000,18.306402,2.630506,26.936500,2.810075,,,,,,,,,,,53.242371,45.401318,68.924477,,,,,41.666667,45.833333,,,,0.027503,1.311333
sh600001,ºªµ¦¸ÖÌú,2000-07-26,,,,8.900000,9.140000,8.850000,9.090000,11.316959,,0.025959,7020288.000000,63147226.000000,0.014327,4454100000.000000,13512767680.000000,0.000000,0.000000,18.387306,2.642131,27.055544,2.822494,,,,,,,,,,,45.549832,41.480792,53.687911,½ð²æ,,,,41.666667,50.000000,,,,0.032731,1.352936
sh600001,ºªµ¦¸ÖÌú,2000-07-25,,,,8.760000,8.940000,8.750000,8.860000,11.030615,,0.010262,3551646.000000,31403602.000000,0.007248,4341400000.000000,13170860470.000000,0.000000,0.000000,17.922067,2.575279,26.370980,2.751079,,,,,,,,,,,28.851063,39.446272,7.660645,,,,,41.666667,54.166667,,,,0.021665,0.657628
sh600001,ºªµ¦¸ÖÌú,2000-07-24,,,,8.900000,8.950000,8.700000,8.770000,10.918569,,-0.014607,5410660.000000,47523593.000000,0.011042,4297300000.000000,13037070690.000000,0.000000,0.000000,17.740019,2.549120,26.103110,2.723134,,,,,,,,,,,32.800404,44.743877,8.913459,,,,,41.666667,56.944444,,,,0.028090,0.914323
sh600001,ºªµ¦¸ÖÌú,2000-07-21,,,,8.930000,9.040000,8.880000,8.900000,11.080420,,-0.003359,4569462.000000,40891314.000000,0.009325,4361000000.000000,13230322590.000000,0.000000,0.000000,18.002989,2.586907,26.490050,2.763501,,,,,,,,,,,42.191260,50.715613,25.142555,,,,,50.000000,59.722222,,,,0.017917,0.655469
sh600001,ºªµ¦¸ÖÌú,2000-07-20,,,,9.050000,9.130000,8.910000,8.930000,11.117765,,-0.011074,5392591.000000,48503227.000000,0.011005,4375700000.000000,13274919180.000000,0.000000,0.000000,18.063665,2.595626,26.579330,2.772815,,,,,,,,,,,49.525423,54.977789,38.620690,,,,,58.333333,59.722222,,,,0.024363,0.598583
sh600001,ºªµ¦¸ÖÌú,2000-07-19,,,,9.080000,9.180000,8.930000,9.030000,11.242262,,0.000000,8079116.000000,73243914.000000,0.016488,4424700000.000000,13423574490.000000,0.000000,0.000000,18.265942,2.624692,26.876966,2.803865,,,,,,,,,,,56.220907,57.703972,53.254777,,,,,66.666667,58.333333,,,,0.027685,0.457766
sh600001,ºªµ¦¸ÖÌú,2000-07-18,,,,8.900000,9.080000,8.900000,9.030000,11.242262,,0.011198,6136522.000000,55263912.000000,0.012524,4424700000.000000,13423574490.000000,0.000000,0.000000,18.265942,2.624692,26.876966,2.803865,,,,,,,,,,,58.072368,58.445505,57.326094,,,,,66.666667,55.555556,,,,0.020157,0.268615
sh600001,ºªµ¦¸ÖÌú,2000-07-17,,,,9.050000,9.210000,8.900000,8.930000,11.117765,,-0.003348,10678736.000000,96982194.000000,0.021793,4375700000.000000,13274919180.000000,0.000000,0.000000,18.063665,2.595626,26.579330,2.772815,,,,,,,,,,,58.127660,58.632074,57.118833,ËÀ²æ,,,,58.333333,52.777778,,,,0.034598,0.454519
sh600001,ºªµ¦¸ÖÌú,2000-07-14,,,,8.880000,9.180000,8.640000,8.960000,11.155112,,0.006742,14757684.000000,131536389.000000,0.030118,4390400000.000000,13319515780.000000,0.000000,0.000000,18.124345,2.604345,26.668617,2.782129,,,,,,,,,,,60.793975,58.884280,64.613364,,,,,58.333333,51.388889,,,,0.060674,0.617783
sh600001,ºªµ¦¸ÖÌú,2000-07-13,,,,9.250000,9.690000,8.820000,8.900000,11.080408,,-0.031556,48592983.000000,449311234.000000,0.099169,4361000000.000000,13230322590.000000,0.000000,0.000000,18.002969,2.586904,26.490021,2.763498,,,,,,,,,,,63.861770,57.929433,75.726442,,,,,50.000000,48.611111,,,,0.094668,2.196537
sh600001,ºªµ¦¸ÖÌú,2000-07-12,,,,8.650000,9.380000,8.620000,9.190000,11.441455,,0.066125,34059399.000000,308469705.000000,0.069509,4503100000.000000,13661422990.000000,0.000000,0.000000,18.589582,2.671197,27.353178,2.853544,,,,,,,,,,,69.878020,54.963265,99.707531,,,,,50.000000,47.222222,,,,0.088167,2.604450
sh600001,ºªµ¦¸ÖÌú,2000-07-11,,,,8.780000,8.860000,8.600000,8.620000,10.731813,,-0.010333,9384182.000000,81657193.000000,0.019151,4223800000.000000,12814087720.000000,0.000000,0.000000,17.436588,2.505519,25.656633,2.676557,,,,,,,,,,,61.959887,47.505887,90.867888,,,,,50.000000,44.444444,,,,0.029851,1.348937
sh600001,ºªµ¦¸ÖÌú,2000-07-10,,,,8.500000,8.780000,8.500000,8.710000,10.843863,,0.030769,12646520.000000,109516727.000000,0.025809,4267900000.000000,12947877500.000000,0.000000,0.000000,17.618641,2.531679,25.924511,2.704502,,,,,,,,,,,57.754646,40.278887,92.706163,,,,,50.000000,40.277778,,,,0.033136,2.168952
sh600001,ºªµ¦¸ÖÌú,2000-07-07,,,,8.300000,8.490000,8.300000,8.450000,10.520168,,0.020531,5929642.000000,49959584.000000,0.012101,4140500000.000000,12561373700.000000,0.000000,0.000000,17.092715,2.456107,25.150651,2.623772,,,,,,,,,,,41.426489,31.541008,61.197452,½ð²æ,,,,50.000000,36.111111,,,,0.022947,1.400057
sh600001,ºªµ¦¸ÖÌú,2000-07-06,,,,8.200000,8.390000,8.120000,8.280000,10.308524,,0.013464,3367190.000000,27846810.000000,0.006872,4057200000.000000,12308659670.000000,0.000000,0.000000,16.748845,2.406695,24.644671,2.570987,,,,,,,,,,,26.425448,26.598267,26.079810,,,,,41.666667,33.333333,,,,0.033048,0.853230
sh600001,ºªµ¦¸ÖÌú,2000-07-05,,,,8.150000,8.290000,8.080000,8.170000,10.171574,,0.003686,3456085.000000,28249822.000000,0.007053,4003300000.000000,12145138830.000000,0.000000,0.000000,16.526334,2.374722,24.317263,2.536831,,,,,,,,,,,20.471506,26.684677,8.045164,,,,,41.666667,33.333333,,,,0.025799,0.809832
sh600001,ºªµ¦¸ÖÌú,2000-07-04,,,,8.100000,8.180000,8.080000,8.140000,10.134219,,0.004938,3754089.000000,30467296.000000,0.007661,3988600000.000000,12100542230.000000,0.000000,0.000000,16.465642,2.366001,24.227959,2.527514,,,,,,,,,,,20.707259,29.791262,2.539252,,,,,33.333333,33.333333,,,,0.012346,0.649380
sh600001,ºªµ¦¸ÖÌú,2000-07-03,,,,8.200000,8.210000,8.050000,8.100000,10.084422,,-0.015796,4669430.000000,37940119.000000,0.009529,3969000000.000000,12041080110.000000,0.000000,0.000000,16.384734,2.354375,24.108909,2.515095,,,,,,,,,,,23.560888,34.333264,2.016136,,,,,25.000000,36.111111,,,,0.019441,0.763905
sh600001,ºªµ¦¸ÖÌú,2000-06-30,,,,8.260000,8.380000,8.230000,8.230000,10.246272,,-0.003632,4485219.000000,37129828.000000,0.009154,4032700000.000000,12234332010.000000,0.000000,0.000000,16.647701,2.392162,24.495846,2.555461,,,,,,,,,,,31.174665,39.719452,14.085091,,,,,25.000000,38.888889,,,,0.018160,0.704863
sh600001,ºªµ¦¸ÖÌú,2000-06-29,,,,8.350000,8.380000,8.220000,8.260000,10.283622,,-0.010778,4973471.000000,41083755.000000,0.010150,4047400000.000000,12278928610.000000,0.000000,0.000000,16.708386,2.400882,24.585139,2.564776,,,,,,,,,,,39.619140,43.991845,30.873731,ËÀ²æ,,,,33.333333,41.666667,,,,0.019162,0.843259
sh600001,ºªµ¦¸ÖÌú,2000-06-28,,,,8.400000,8.560000,8.290000,8.350000,10.395667,,-0.015330,11022963.000000,92274307.000000,0.022496,4091500000.000000,12412718390.000000,0.000000,0.000000,16.890431,2.427040,24.853005,2.592720,,,,,,,,,,,49.224629,46.178197,55.317492,,,,,41.666667,41.666667,,,,0.031840,2.018477
sh600001,ºªµ¦¸ÖÌú,2000-06-27,,,,8.500000,8.610000,8.420000,8.480000,10.557513,,-0.002353,5411797.000000,46047139.000000,0.011044,4155200000.000000,12605970290.000000,0.000000,0.000000,17.153393,2.464826,25.239933,2.633086,,,,,,,,,,,54.449188,44.654982,74.037601,,,,,41.666667,41.666667,,,,0.022353,1.434650
sh600001,ºªµ¦¸ÖÌú,2000-06-26,,,,8.460000,8.650000,8.420000,8.500000,10.582414,,0.031553,5922779.000000,50452288.000000,0.012087,4165000000.000000,12635701350.000000,0.000000,0.000000,17.193850,2.470639,25.299462,2.639296,,,,,,,,,,,49.020721,39.757879,67.546406,,,,,50.000000,41.666667,,,,0.027913,1.593744
sh600001,ºªµ¦¸ÖÌú,2000-06-22,,,,8.300000,8.320000,8.200000,8.240000,10.258720,,-0.010804,2158564.000000,17813467.000000,0.004405,4037600000.000000,12249197540.000000,0.000000,0.000000,16.667927,2.395068,24.525606,2.558566,,,,,,,,,,,38.837204,35.126457,46.258697,,,,,41.666667,41.666667,,,,0.014406,0.673832
sh600001,ºªµ¦¸ÖÌú,2000-06-21,,,,8.280000,8.350000,8.160000,8.330000,10.370766,,0.004825,2789042.000000,22941913.000000,0.005692,4081700000.000000,12382987320.000000,0.000000,0.000000,16.849974,2.421227,24.793475,2.586510,,,,,,,,,,,40.711946,33.271084,55.593670,,,,,41.666667,44.444444,,,,0.022919,0.785080
sh600001,ºªµ¦¸ÖÌú,2000-06-20,,,,8.450000,8.500000,8.250000,8.290000,10.320968,,-0.018935,2578854.000000,21528466.000000,0.005263,4062100000.000000,12323525200.000000,0.000000,0.000000,16.769063,2.409600,24.674421,2.574090,,,,,,,,,,,35.629323,29.550653,47.786662,,,,,33.333333,48.611111,,,,0.029586,0.663140
sh600001,ºªµ¦¸ÖÌú,2000-06-19,,,,8.230000,8.610000,8.180000,8.450000,10.520167,,0.026731,5132099.000000,43312846.000000,0.010474,4140500000.000000,12561373700.000000,0.000000,0.000000,17.092714,2.456107,25.150648,2.623771,,,,,,,,,,,33.282694,26.511318,46.825446,½ð²æ,,,,41.666667,54.166667,,,,0.052248,1.188822
sh600001,ºªµ¦¸ÖÌú,2000-06-16,,,,8.320000,8.350000,8.200000,8.230000,10.246274,,-0.009627,3358516.000000,27697043.000000,0.006854,4032700000.000000,12234332010.000000,0.000000,0.000000,16.647704,2.392162,24.495850,2.555461,,,,,,,,,,,19.776982,23.125630,13.079686,,,,,41.666667,56.944444,,,,0.018051,0.756275
sh600001,ºªµ¦¸ÖÌú,2000-06-15,,,,8.450000,8.450000,8.260000,8.310000,10.345874,,-0.011891,3904281.000000,32479030.000000,0.007968,4071900000.000000,12353256260.000000,0.000000,0.000000,16.809529,2.415415,24.733963,2.580302,,,,,,,,,,,18.618962,24.799955,6.256977,,,,,50.000000,61.111111,,,,0.022592,0.730090
sh600001,ºªµ¦¸ÖÌú,2000-06-14,,,,8.510000,8.550000,8.320000,8.410000,10.470377,,-0.002372,4470528.000000,37651164.000000,0.009124,4120900000.000000,12501911570.000000,0.000000,0.000000,17.011817,2.444482,25.031614,2.611353,,,,,,,,,,,21.110261,27.890451,7.549881,,,,,58.333333,63.888889,,,,0.027284,0.749371
sh600001,ºªµ¦¸ÖÌú,2000-06-13,,,,8.350000,8.460000,8.200000,8.430000,10.495272,,0.010791,4719381.000000,39457878.000000,0.009631,4130700000.000000,12531642630.000000,0.000000,0.000000,17.052265,2.450295,25.091131,2.617562,,,,,,,,,,,22.321957,31.280546,4.404780,,,,,66.666667,65.277778,,,,0.031175,0.693276
sh600001,ºªµ¦¸ÖÌú,2000-06-12,,,,8.250000,8.340000,8.040000,8.340000,10.383226,,0.004819,5751619.000000,46968928.000000,0.011738,4086600000.000000,12397852850.000000,0.000000,0.000000,16.870218,2.424136,24.823263,2.589618,,,,,,,,,,,23.634451,35.759840,-0.616327,,,,,66.666667,66.666667,,,,0.036145,0.555227
sh600001,ºªµ¦¸ÖÌú,2000-06-09,,,,8.530000,8.570000,8.200000,8.300000,10.333429,,-0.029240,7892560.000000,66423629.000000,0.016107,4067000000.000000,12338390730.000000,0.000000,0.000000,16.789310,2.412510,24.704213,2.577198,,,,,,,,,,,27.875919,41.822535,-0.017313,,,,,58.333333,69.444444,,,,0.043275,0.390138
sh600001,ºªµ¦¸ÖÌú,2000-06-08,,,,8.500000,8.660000,8.450000,8.550000,10.644680,,0.003521,6994454.000000,59794478.000000,0.014274,4189500000.000000,12710029010.000000,0.000000,0.000000,17.295017,2.485176,25.448322,2.654825,,,,,,,,,,,36.840056,48.795842,12.928484,,,,,66.666667,72.222222,,,,0.024648,0.299065
sh600001,ºªµ¦¸ÖÌú,2000-06-07,,,,8.600000,8.720000,8.420000,8.520000,10.607331,,-0.012746,8678815.000000,74186732.000000,0.017712,4174800000.000000,12665432410.000000,0.000000,0.000000,17.234335,2.476457,25.359033,2.645510,,,,,,,,,,,43.146682,54.773736,19.892576,,,,,66.666667,73.611111,,,,0.034762,0.333840
sh600001,ºªµ¦¸ÖÌú,2000-06-06,,,,8.890000,8.900000,8.410000,8.630000,10.744278,,-0.043237,22477764.000000,193334305.000000,0.045873,4228700000.000000,12828953250.000000,0.000000,0.000000,17.456840,2.508429,25.686432,2.679665,,,,,,,,,,,53.379817,60.587262,38.964928,ËÀ²æ,,,,66.666667,73.611111,,,,0.054324,0.822364
sh600001,ºªµ¦¸ÖÌú,2000-06-05,,,,9.190000,10.020000,8.820000,9.020000,11.229822,,-0.009879,55107271.000000,527933604.000000,0.112464,4419800000.000000,13408708960.000000,0.000000,0.000000,18.245730,2.621787,26.847226,2.800762,,,,,,,,,,,65.894468,64.190985,69.301436,,,,,75.000000,72.222222,,,,0.131723,2.273221
sh600001,ºªµ¦¸ÖÌú,2000-06-02,,,,9.000000,9.190000,8.650000,9.110000,11.341868,,0.020157,23680304.000000,213002169.000000,0.048327,4463900000.000000,13542498740.000000,0.000000,0.000000,18.427778,2.647947,27.115096,2.828707,,,,,,,,,,,74.614898,63.339243,97.166209,,,,,83.333333,68.055556,,,,0.060470,1.554623
sh600001,ºªµ¦¸ÖÌú,2000-06-01,,,,8.680000,9.100000,8.680000,8.930000,11.117767,,0.032370,20040386.000000,178610365.000000,0.040899,4375700000.000000,13274919180.000000,0.000000,0.000000,18.063669,2.595626,26.579336,2.772815,,,,,,,,,,,65.525951,57.701415,81.175023,,,,,75.000000,61.111111,,,,0.048555,1.372268
sh600001,ºªµ¦¸ÖÌú,2000-05-31,,,,8.150000,8.750000,8.120000,8.650000,10.769169,,0.062654,15359809.000000,130533027.000000,0.031347,4238500000.000000,12858684320.000000,0.000000,0.000000,17.497282,2.514241,25.745940,2.685873,,,,,,,,,,,56.622260,53.789147,62.288486,½ð²æ,,,,75.000000,55.555556,,,,0.077396,1.245985
sh600001,ºªµ¦¸ÖÌú,2000-05-30,,,,8.200000,8.310000,8.110000,8.140000,10.134220,,0.001230,7021879.000000,57748568.000000,0.014330,3988600000.000000,12100542230.000000,0.000000,0.000000,16.465643,2.366001,24.227961,2.527515,,,,,,,,,,,48.120203,52.372590,39.615429,ËÀ²æ,,,,66.666667,50.000000,,,,0.024600,0.640413
sh600001,ºªµ¦¸ÖÌú,2000-05-29,,,,8.370000,8.370000,8.080000,8.130000,10.121770,,0.024475,10058541.000000,82485037.000000,0.020528,3983700000.000000,12085676700.000000,0.000000,0.000000,16.445416,2.363094,24.198197,2.524410,,,,,,,,,,,55.366145,54.498784,57.100868,,,,,58.333333,44.444444,,,,0.036543,0.912058
sh600001,ºªµ¦¸ÖÌú,2000-05-26,,,,8.460000,8.890000,8.340000,8.600000,9.879958,,0.020166,20538607.000000,177623681.000000,0.053347,3311000000.000000,11743369660.000000,0.000000,0.000000,16.052530,2.306639,23.620096,2.464101,,,,,,,,,,,66.382551,54.065103,91.017448,,,,,50.000000,41.666667,,,,0.065243,1.988168
sh600001,ºªµ¦¸ÖÌú,2000-05-25,,,,8.500000,8.580000,8.350000,8.430000,9.684657,,-0.004723,8658358.000000,72969416.000000,0.022489,3245550000.000000,11511233280.000000,0.000000,0.000000,15.735214,2.261043,23.153188,2.415392,,,,,,,,,,,62.293125,47.906379,91.066617,,,,,41.666667,40.277778,,,,0.027155,1.193580
sh600001,ºªµ¦¸ÖÌú,2000-05-24,,,,8.400000,8.730000,8.400000,8.470000,9.730615,,0.014371,8545647.000000,73062228.000000,0.022196,3260950000.000000,11565853610.000000,0.000000,0.000000,15.809884,2.271773,23.263060,2.426854,,,,,,,,,,,58.002795,40.713006,92.582372,,,,,41.666667,40.277778,,,,0.039521,1.334503
sh600001,ºªµ¦¸ÖÌú,2000-05-23,,,,8.160000,8.500000,8.130000,8.350000,9.592757,,0.024540,7340832.000000,61159102.000000,0.019067,3214750000.000000,11401992640.000000,0.000000,0.000000,15.585899,2.239588,22.933483,2.392472,,,,,,,,,,,49.625551,32.068112,84.740430,,,,,41.666667,41.666667,,,,0.045399,1.440907
sh600001,ºªµ¦¸ÖÌú,2000-05-22,,,,8.200000,8.230000,8.080000,8.150000,9.362990,,0.000000,6568652.000000,53508259.000000,0.017061,3137750000.000000,11128891020.000000,0.000000,0.000000,15.212582,2.185945,22.384175,2.335167,,,,,,,,,,,33.813327,23.289392,54.861197,,,,,33.333333,41.666667,,,,0.018405,1.593911
sh600001,ºªµ¦¸ÖÌú,2000-05-19,,,,8.120000,8.240000,7.980000,8.150000,9.362990,,0.007417,5157054.000000,41822172.000000,0.013395,3137750000.000000,11128891020.000000,0.000000,0.000000,15.212582,2.185945,22.384175,2.335167,,,,,,,,,,,23.280966,18.027425,33.788049,,,,,41.666667,43.055556,,,,0.032138,1.509688
sh600001,ºªµ¦¸ÖÌú,2000-05-18,,,,7.820000,8.180000,7.760000,8.090000,9.294056,,0.035851,4405915.000000,35398069.000000,0.011444,3114650000.000000,11046960530.000000,0.000000,0.000000,15.100581,2.169851,22.219374,2.317974,,,,,,,,,,,17.204914,15.400654,20.813433,½ð²æ,,,,41.666667,43.055556,,,,0.053777,1.464462
sh600001,ºªµ¦¸ÖÌú,2000-05-17,,,,7.870000,7.920000,7.750000,7.810000,8.972387,,-0.006361,2000507.000000,15623400.000000,0.005196,3006850000.000000,10664618260.000000,0.000000,0.000000,14.577947,2.094752,21.450357,2.237749,,,,,,,,,,,10.453040,14.498524,2.362071,,,,,41.666667,43.055556,,,,0.021629,0.739656
sh600001,ºªµ¦¸ÖÌú,2000-05-16,,,,7.770000,7.900000,7.750000,7.860000,9.029825,,0.011583,2473323.000000,19365272.000000,0.006424,3026100000.000000,10732893670.000000,0.000000,0.000000,14.671271,2.108162,21.587676,2.252074,,,,,,,,,,,11.348851,16.521267,1.004020,,,,,50.000000,43.055556,,,,0.019305,0.753044
sh600001,ºªµ¦¸ÖÌú,2000-05-15,,,,8.000000,8.020000,7.700000,7.770000,8.926430,,-0.026316,3043071.000000,23756774.000000,0.007904,2991450000.000000,10609997940.000000,0.000000,0.000000,14.503279,2.084023,21.340490,2.226287,,,,,,,,,,,10.962671,19.107475,-5.326937,,,,,41.666667,41.666667,,,,0.040100,0.785920
sh600001,ºªµ¦¸ÖÌú,2000-05-12,,,,8.050000,8.180000,7.930000,7.980000,9.167687,,-0.004988,3119956.000000,25019173.000000,0.008104,3072300000.000000,10896754640.000000,0.000000,0.000000,14.895263,2.140348,21.917264,2.286458,,,,,,,,,,,13.792491,23.179877,-4.982281,,,,,41.666667,41.666667,,,,0.031172,0.742448
sh600001,ºªµ¦¸ÖÌú,2000-05-11,,,,8.180000,8.290000,8.000000,8.020000,9.213645,,-0.021951,2886377.000000,23410529.000000,0.007497,3087700000.000000,10951374960.000000,0.000000,0.000000,14.969933,2.151078,22.027136,2.297920,,,,,,,,,,,18.395158,27.873570,-0.561665,,,,,41.666667,43.055556,,,,0.035366,0.669201
