股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sh600003,ST东北高,2001-07-13,,,,6.780000,6.810000,6.760000,6.770000,6.894557,,0.000000,435507.000000,2950429.000000,0.001452,2031000000.000000,8213364000.000000,0.000000,0.000000,38.684868,24.087121,55.209742,2.919992,,,,,,,,,,,11.487424,17.493755,-0.525239,,,,,33.333333,43.055556,,,,0.007386,0.811387
sh600003,ST东北高,2001-07-12,,,,6.750000,6.790000,6.750000,6.770000,6.894557,,0.000000,596990.000000,4039520.000000,0.001990,2031000000.000000,8213364000.000000,0.000000,0.000000,38.684868,24.087121,55.209742,2.919992,,,,,,,,,,,13.231136,20.496921,-1.300434,,,,,33.333333,47.222222,,,,0.005908,0.848982
sh600003,ST东北高,2001-07-11,,,,6.860000,6.880000,6.750000,6.770000,6.894557,,-0.013120,850720.000000,5774411.000000,0.002836,2031000000.000000,8213364000.000000,0.000000,0.000000,38.684868,24.087121,55.209742,2.919992,,,,,,,,,,,16.398428,24.129814,0.935658,,,,,41.666667,51.388889,,,,0.018950,1.078013
sh600003,ST东北高,2001-07-10,,,,6.850000,6.900000,6.830000,6.860000,6.986216,,0.005865,291700.000000,2002027.000000,0.000972,2058000000.000000,8322552000.000000,0.000000,0.000000,39.199161,24.407345,55.943723,2.958811,,,,,,,,,,,21.567339,27.995506,8.711005,,,,,50.000000,55.555556,,,,0.010264,0.390558
sh600003,ST东北高,2001-07-09,,,,6.800000,6.850000,6.800000,6.820000,6.945481,,0.002941,508803.000000,3468115.000000,0.001696,2046000000.000000,8274024000.000000,0.000000,0.000000,38.970598,24.265031,55.617526,2.941559,,,,,,,,,,,19.017676,31.209590,-5.366152,,,,,50.000000,56.944444,,,,0.007353,0.602162
sh600003,ST东北高,2001-07-06,,,,6.840000,6.840000,6.780000,6.800000,6.925114,,-0.005848,1267704.000000,8621656.000000,0.004226,2040000000.000000,8249760000.000000,0.000000,0.000000,38.856322,24.193876,55.454435,2.932933,,,,,,,,,,,22.276513,37.305547,-7.781553,,,,,50.000000,59.722222,,,,0.008772,1.395013
sh600003,ST东北高,2001-07-05,,,,6.930000,6.930000,6.820000,6.840000,6.965850,,-0.012987,1026850.000000,7043632.000000,0.003423,2052000000.000000,8298288000.000000,0.000000,0.000000,39.084890,24.336195,55.780640,2.950186,,,,,,,,,,,30.289770,44.820063,1.229184,,,,,58.333333,62.500000,,,,0.015873,1.038283
sh600003,ST东北高,2001-07-04,,,,6.980000,7.000000,6.920000,6.930000,7.057506,,-0.004310,639340.000000,4441150.000000,0.002131,2079000000.000000,8407476000.000000,0.000000,0.000000,39.599164,24.656407,56.514595,2.989004,,,,,,,,,,,42.101322,52.085210,22.133546,,,,,58.333333,65.277778,,,,0.011494,0.593064
sh600003,ST东北高,2001-07-03,,,,6.910000,6.980000,6.890000,6.960000,7.088055,,0.005780,782104.000000,5414527.000000,0.002607,2088000000.000000,8443872000.000000,0.000000,0.000000,39.770576,24.763136,56.759227,3.001943,,,,,,,,,,,49.690444,57.077154,34.917025,,,,,66.666667,69.444444,,,,0.013006,0.600698
sh600003,ST东北高,2001-07-02,,,,7.010000,7.040000,6.900000,6.920000,7.047322,,-0.012839,827700.000000,5781450.000000,0.002759,2076000000.000000,8395344000.000000,0.000000,0.000000,39.542023,24.620828,56.433044,2.984691,,,,,,,,,,,55.304897,60.770509,44.373674,死叉,,,,58.333333,70.833333,,,,0.019971,0.448284
sh600003,ST东北高,2001-06-29,,,,6.940000,7.080000,6.940000,7.010000,7.138979,,0.010086,1668947.000000,11734421.000000,0.005563,2103000000.000000,8504532000.000000,0.000000,0.000000,40.056306,24.941046,57.167012,3.023510,,,,,,,,,,,64.207346,63.503315,65.615408,金叉,,,,66.666667,72.222222,,,,0.020173,0.694078
sh600003,ST东北高,2001-06-28,,,,7.000000,7.050000,6.930000,6.940000,7.067695,,-0.009986,1472050.000000,10295839.000000,0.004907,2082000000.000000,8419608000.000000,0.000000,0.000000,39.656332,24.692003,56.596183,2.993319,,,,,,,,,,,62.487489,63.151299,61.159870,死叉,,,,66.666667,72.222222,,,,0.017118,0.619431
sh600003,ST东北高,2001-06-27,,,,7.090000,7.100000,6.980000,7.010000,7.138984,,-0.008487,1759159.000000,12361987.000000,0.005864,2103000000.000000,8504532000.000000,0.000000,0.000000,40.056334,24.941064,57.167053,3.023512,,,,,,,,,,,70.201822,63.483204,83.639060,,,,,75.000000,72.222222,,,,0.016973,0.779826
sh600003,ST东北高,2001-06-26,,,,7.080000,7.100000,7.020000,7.070000,7.200092,,0.008474,3504014.000000,24777726.000000,0.011680,2121000000.000000,8577324000.000000,0.000000,0.000000,40.399202,25.154551,57.656383,3.049392,,,,,,,,,,,71.479204,60.123894,94.189823,,,,,83.333333,70.833333,,,,0.011411,1.670038
sh600003,ST东北高,2001-06-25,,,,7.040000,7.120000,7.030000,7.080000,7.139591,,0.008547,3618597.000000,25627351.000000,0.012062,2124000000.000000,8589456000.000000,0.000000,0.000000,40.059736,24.943182,57.171908,3.023769,,,,,,,,,,,64.571747,54.446240,84.822763,,,,,75.000000,69.444444,,,,0.012821,2.127536
sh600003,ST东北高,2001-06-22,,,,6.910000,7.060000,6.860000,7.020000,7.079086,,0.015919,1528456.000000,10642262.000000,0.005095,2106000000.000000,8516664000.000000,0.000000,0.000000,39.720247,24.731800,56.687401,2.998144,,,,,,,,,,,52.739974,49.383486,59.452950,金叉,,,,66.666667,68.055556,,,,0.028944,1.200245
sh600003,ST东北高,2001-06-21,,,,6.870000,6.980000,6.870000,6.910000,6.968160,,0.010234,868952.000000,6016757.000000,0.002897,2073000000.000000,8383212000.000000,0.000000,0.000000,39.097849,24.344263,55.799134,2.951164,,,,,,,,,,,39.109961,47.705242,21.919399,,,,,66.666667,68.055556,,,,0.016082,0.582409
sh600003,ST东北高,2001-06-19,,,,6.820000,6.920000,6.800000,6.840000,6.897570,,0.002933,970805.000000,6661025.000000,0.003236,2052000000.000000,8298288000.000000,0.000000,0.000000,38.701775,24.097648,55.233871,2.921268,,,,,,,,,,,36.998274,52.002882,6.989059,,,,,66.666667,68.055556,,,,0.017595,0.533519
sh600003,ST东北高,2001-06-18,,,,6.940000,6.950000,6.780000,6.820000,6.877399,,-0.015873,1517386.000000,10400607.000000,0.005058,2046000000.000000,8274024000.000000,0.000000,0.000000,38.588594,24.027176,55.072344,2.912725,,,,,,,,,,,45.497412,59.505186,17.481862,,,,,66.666667,66.666667,,,,0.024531,0.762916
sh600003,ST东北高,2001-06-15,,,,6.900000,7.000000,6.900000,6.930000,6.988324,,0.001445,1481669.000000,10277177.000000,0.004939,2079000000.000000,8407476000.000000,0.000000,0.000000,39.210990,24.414711,55.960606,2.959704,,,,,,,,,,,61.579451,66.509073,51.720205,死叉,,,,75.000000,63.888889,,,,0.014451,0.620532
sh600003,ST东北高,2001-06-14,,,,7.070000,7.080000,6.900000,6.920000,6.978241,,-0.021216,2621167.000000,18358409.000000,0.008737,2076000000.000000,8395344000.000000,0.000000,0.000000,39.154412,24.379482,55.879860,2.955434,,,,,,,,,,,69.154890,68.973885,69.516901,,,,,66.666667,58.333333,,,,0.025460,1.126057
sh600003,ST东北高,2001-06-13,,,,7.040000,7.080000,7.040000,7.070000,7.129500,,0.004261,2507106.000000,17711157.000000,0.008357,2121000000.000000,8577324000.000000,0.000000,0.000000,40.003118,24.907929,57.091105,3.019495,,,,,,,,,,,82.303764,68.883382,109.144527,,,,,66.666667,55.555556,,,,0.005682,1.250000
sh600003,ST东北高,2001-06-12,,,,7.040000,7.060000,7.000000,7.040000,7.099250,,0.002849,1817319.000000,12762990.000000,0.006058,2112000000.000000,8540928000.000000,0.000000,0.000000,39.833388,24.802247,56.848872,3.006684,,,,,,,,,,,75.179784,62.173192,101.192968,,,,,66.666667,52.777778,,,,0.008547,1.040991
sh600003,ST东北高,2001-06-11,,,,6.900000,7.060000,6.900000,7.020000,7.079082,,0.021834,3511444.000000,24611825.000000,0.011705,2106000000.000000,8516664000.000000,0.000000,0.000000,39.720225,24.731786,56.687369,2.998142,,,,,,,,,,,66.473379,55.669895,88.080347,,,,,58.333333,50.000000,,,,0.023290,2.037363
sh600003,ST东北高,2001-06-08,,,,6.810000,6.870000,6.800000,6.870000,6.927820,,0.007331,1181657.000000,8078969.000000,0.003939,2061000000.000000,8334684000.000000,0.000000,0.000000,38.871505,24.203330,55.476104,2.934079,,,,,,,,,,,55.770675,50.268153,66.775718,,,,,50.000000,47.222222,,,,0.010264,0.912081
sh600003,ST东北高,2001-06-07,,,,6.900000,6.900000,6.810000,6.820000,6.877402,,-0.011594,1010900.000000,6924318.000000,0.003370,2046000000.000000,8274024000.000000,0.000000,0.000000,38.588612,24.027187,55.072369,2.912726,,,,,,,,,,,53.221230,47.516893,64.629905,,,,,41.666667,44.444444,,,,0.013043,0.817575
sh600003,ST东北高,2001-06-06,,,,6.950000,6.950000,6.860000,6.900000,6.958074,,-0.004329,1207470.000000,8321563.000000,0.004025,2070000000.000000,8371080000.000000,0.000000,0.000000,39.041256,24.309026,55.718367,2.946892,,,,,,,,,,,60.266628,44.664724,91.470435,,,,,50.000000,43.055556,,,,0.012987,0.987446
sh600003,ST东北高,2001-06-05,,,,6.880000,6.960000,6.860000,6.930000,6.988326,,0.010204,1706151.000000,11806757.000000,0.005687,2079000000.000000,8407476000.000000,0.000000,0.000000,39.211001,24.414717,55.960621,2.959705,,,,,,,,,,,53.443420,36.863772,86.602715,,,,,50.000000,41.666667,,,,0.014577,1.371479
sh600003,ST东北高,2001-06-04,,,,6.850000,6.900000,6.850000,6.860000,6.917737,,0.002924,1371626.000000,9424400.000000,0.004572,2058000000.000000,8322552000.000000,0.000000,0.000000,38.814933,24.168106,55.395367,2.929809,,,,,,,,,,,36.686869,28.573948,52.912709,,,,,50.000000,40.277778,,,,0.007310,1.318784
sh600003,ST东北高,2001-06-01,,,,6.800000,6.900000,6.790000,6.840000,6.897569,,0.005882,886160.000000,6057360.000000,0.002954,2052000000.000000,8298288000.000000,0.000000,0.000000,38.701769,24.097644,55.233863,2.921267,,,,,,,,,,,27.946970,24.517488,34.805933,金叉,,,,41.666667,37.500000,,,,0.016176,0.902033
sh600003,ST东北高,2001-05-31,,,,6.850000,6.890000,6.800000,6.800000,6.857235,,0.004431,942700.000000,6425287.000000,0.003142,2040000000.000000,8249760000.000000,0.000000,0.000000,38.475456,23.956731,54.910877,2.904185,,,,,,,,,,,19.003788,22.802747,11.405868,,,,,33.333333,37.500000,,,,0.013294,0.844599
sh600003,ST东北高,2001-05-30,,,,6.790000,6.810000,6.730000,6.770000,6.826984,,0.000000,1313476.000000,8906580.000000,0.004378,2031000000.000000,8213364000.000000,0.000000,0.000000,38.305724,23.851047,54.668640,2.891373,,,,,,,,,,,15.542719,24.702227,-2.776298,,,,,33.333333,40.277778,,,,0.011817,1.073854
sh600003,ST东北高,2001-05-29,,,,6.880000,6.890000,6.750000,6.770000,6.826984,,-0.005874,686380.000000,4659943.000000,0.002288,2031000000.000000,8213364000.000000,0.000000,0.000000,38.305724,23.851047,54.668640,2.891373,,,,,,,,,,,17.064078,29.281981,-7.371729,,,,,41.666667,44.444444,,,,0.020558,0.578859
sh600003,ST东北高,2001-05-25,,,,6.800000,6.860000,6.780000,6.810000,6.867323,,0.001471,1083302.000000,7375072.000000,0.003611,2043000000.000000,8261892000.000000,0.000000,0.000000,38.532061,23.991976,54.991661,2.908458,,,,,,,,,,,22.262783,35.390933,-3.993516,,,,,41.666667,45.833333,,,,0.011765,0.768759
sh600003,ST东北高,2001-05-24,,,,6.820000,6.840000,6.790000,6.800000,6.857236,,-0.005848,1554900.000000,10586557.000000,0.005183,2040000000.000000,8249760000.000000,0.000000,0.000000,38.475464,23.956735,54.910887,2.904186,,,,,,,,,,,27.838620,41.955008,-0.394157,,,,,33.333333,47.222222,,,,0.007310,1.076314
sh600003,ST东北高,2001-05-23,,,,6.900000,6.930000,6.810000,6.840000,6.897573,,-0.011561,1477652.000000,10151180.000000,0.004926,2052000000.000000,8298288000.000000,0.000000,0.000000,38.701792,24.097658,55.233895,2.921269,,,,,,,,,,,39.834853,49.013202,21.478154,,,,,41.666667,50.000000,,,,0.017341,1.024557
sh600003,ST东北高,2001-05-22,,,,6.960000,6.970000,6.900000,6.920000,6.978249,,-0.005747,1126497.000000,7788879.000000,0.003755,2076000000.000000,8395344000.000000,0.000000,0.000000,39.154456,24.379510,55.879923,2.955437,,,,,,,,,,,53.502279,53.602377,53.302083,死叉,,,,50.000000,51.388889,,,,0.010057,0.824236
sh600003,ST东北高,2001-05-21,,,,6.940000,6.960000,6.880000,6.960000,7.018584,,0.002882,1803433.000000,12460525.000000,0.006011,2088000000.000000,8443872000.000000,0.000000,0.000000,39.380778,24.520429,56.202921,2.972520,,,,,,,,,,,58.514288,53.652426,68.238012,,,,,58.333333,51.388889,,,,0.011527,1.338815
sh600003,ST东北高,2001-05-18,,,,6.980000,7.000000,6.920000,6.940000,6.998415,,-0.005731,1260782.000000,8750680.000000,0.004203,2082000000.000000,8419608000.000000,0.000000,0.000000,39.267609,24.449964,56.041410,2.963978,,,,,,,,,,,57.336649,51.221495,69.566959,,,,,50.000000,48.611111,,,,0.011461,1.012560
sh600003,ST东北高,2001-05-17,,,,6.950000,7.050000,6.930000,6.980000,7.038754,,0.011594,1542808.000000,10800520.000000,0.005143,2094000000.000000,8468136000.000000,0.000000,0.000000,39.493948,24.590895,56.364434,2.981062,,,,,,,,,,,59.918017,48.163917,83.426218,,,,,50.000000,45.833333,,,,0.017391,1.382093
sh600003,ST东北高,2001-05-16,,,,6.920000,6.950000,6.870000,6.900000,6.958082,,-0.002890,1100062.000000,7579498.000000,0.003667,2070000000.000000,8371080000.000000,0.000000,0.000000,39.041303,24.309055,55.718435,2.946896,,,,,,,,,,,53.877026,42.286867,77.057344,,,,,50.000000,44.444444,,,,0.011561,1.149009
sh600003,ST东北高,2001-05-15,,,,6.960000,6.980000,6.900000,6.920000,6.978249,,0.000000,1028100.000000,7122957.000000,0.003427,2076000000.000000,8395344000.000000,0.000000,0.000000,39.154460,24.379512,55.879928,2.955437,,,,,,,,,,,50.815539,36.491788,79.463042,,,,,50.000000,43.055556,,,,0.011561,1.123200
sh600003,ST东北高,2001-05-14,,,,6.890000,6.950000,6.870000,6.920000,6.978249,,0.005814,1293960.000000,8934684.000000,0.004313,2076000000.000000,8395344000.000000,0.000000,0.000000,39.154460,24.379512,55.879928,2.955437,,,,,,,,,,,41.223309,29.329912,65.010102,,,,,50.000000,41.666667,,,,0.011628,1.402202
sh600003,ST东北高,2001-05-11,,,,6.850000,6.900000,6.820000,6.880000,6.937912,,0.005848,616490.000000,4230690.000000,0.002055,2064000000.000000,8346816000.000000,0.000000,0.000000,38.928132,24.238589,55.556920,2.938354,,,,,,,,,,,26.834963,23.383214,33.738462,,,,,41.666667,38.888889,,,,0.011696,0.689504
sh600003,ST东北高,2001-05-10,,,,6.850000,6.880000,6.820000,6.840000,6.897575,,-0.001460,748392.000000,5121292.000000,0.002495,2052000000.000000,8298288000.000000,0.000000,0.000000,38.701804,24.097666,55.233912,2.921270,,,,,,,,,,,23.585778,21.657339,27.442657,,,,,33.333333,36.111111,,,,0.008759,0.762742
sh600003,ST东北高,2001-05-09,,,,6.980000,6.980000,6.820000,6.850000,6.907660,,-0.011544,889716.000000,6123348.000000,0.002966,2055000000.000000,8310420000.000000,0.000000,0.000000,38.758391,24.132900,55.314671,2.925541,,,,,,,,,,,25.378667,20.693119,34.749764,,,,,41.666667,34.722222,,,,0.023088,0.789844
sh600003,ST东北高,2001-05-08,,,,6.880000,6.980000,6.880000,6.930000,6.988334,,0.007267,1065471.000000,7389868.000000,0.003552,2079000000.000000,8407476000.000000,0.000000,0.000000,39.211043,24.414744,55.960681,2.959708,,,,,,,,,,,26.401334,18.350345,42.503312,,,,,41.666667,33.333333,,,,0.014535,0.846470
sh600003,ST东北高,2001-04-30,,,,6.820000,6.910000,6.800000,6.880000,6.937916,,0.008798,1150465.000000,7869414.000000,0.003835,2064000000.000000,8346816000.000000,0.000000,0.000000,38.928152,24.238602,55.556949,2.938355,,,,,,,,,,,14.602001,14.324850,15.156303,金叉,,,,41.666667,30.555556,,,,0.016129,0.856405
sh600003,ST东北高,2001-04-27,,,,6.800000,6.850000,6.780000,6.820000,6.877408,,0.005900,1051885.000000,7169020.000000,0.003506,2046000000.000000,8274024000.000000,0.000000,0.000000,38.588649,24.027210,55.072422,2.912729,,,,,,,,,,,8.745107,14.186275,-2.137229,,,,,33.333333,29.166667,,,,0.010324,0.651260
sh600003,ST东北高,2001-04-26,,,,6.830000,6.850000,6.780000,6.780000,6.837070,,-0.008772,1474687.000000,10024835.000000,0.004916,2034000000.000000,8225496000.000000,0.000000,0.000000,38.362312,23.886281,54.749401,2.895645,,,,,,,,,,,8.117661,16.906859,-9.460736,,,,,25.000000,30.555556,,,,0.010234,0.765216
sh600003,ST东北高,2001-04-25,,,,6.950000,6.950000,6.830000,6.840000,6.897575,,-0.015827,1551108.000000,10668145.000000,0.005170,2052000000.000000,8298288000.000000,0.000000,0.000000,38.701804,24.097666,55.233912,2.921270,,,,,,,,,,,12.176491,21.301458,-6.073444,,,,,25.000000,33.333333,,,,0.017266,0.685119
sh600003,ST东北高,2001-04-24,,,,6.870000,7.080000,6.860000,6.950000,7.008499,,0.011645,1488682.000000,10379257.000000,0.004962,2085000000.000000,8431740000.000000,0.000000,0.000000,39.324188,24.485193,56.122158,2.968249,,,,,,,,,,,16.982685,25.863942,-0.779828,,,,,33.333333,37.500000,,,,0.032023,0.585045
sh600003,ST东北高,2001-04-23,,,,6.930000,6.930000,6.860000,6.870000,6.927824,,-0.012931,2509410.000000,17248426.000000,0.008365,2061000000.000000,8334684000.000000,0.000000,0.000000,38.871529,24.203345,55.476138,2.934081,,,,,,,,,,,13.935566,30.304570,-18.802442,,,,,25.000000,38.888889,,,,0.010057,0.876461
sh600003,ST东北高,2001-04-20,,,,7.010000,7.010000,6.950000,6.960000,7.018581,,-0.008547,2611867.000000,18212630.000000,0.008706,2088000000.000000,8443872000.000000,0.000000,0.000000,39.380761,24.520419,56.202898,2.972519,,,,,,,,,,,19.839519,38.489072,-17.459587,,,,,33.333333,43.055556,,,,0.008547,0.877779
sh600003,ST东北高,2001-04-19,,,,7.060000,7.060000,6.980000,7.020000,7.079086,,-0.005666,3158917.000000,22141509.000000,0.010530,2106000000.000000,8516664000.000000,0.000000,0.000000,39.720250,24.731801,56.687405,2.998144,,,,,,,,,,,28.596488,47.813849,-9.838233,,,,,41.666667,44.444444,,,,0.011331,1.022821
sh600003,ST东北高,2001-04-18,,,,7.150000,7.160000,7.050000,7.060000,7.119425,,-0.012587,2953932.000000,20939204.000000,0.009846,2118000000.000000,8565192000.000000,0.000000,0.000000,39.946588,24.872730,57.010426,3.015228,,,,,,,,,,,37.894732,57.422529,-1.160861,,,,,41.666667,44.444444,,,,0.015385,0.928972
sh600003,ST东北高,2001-04-17,,,,7.160000,7.180000,7.100000,7.150000,7.210180,,0.001401,3081464.000000,21928174.000000,0.010272,2145000000.000000,8674380000.000000,0.000000,0.000000,40.455805,25.189794,57.737164,3.053665,,,,,,,,,,,55.326947,67.186427,31.607985,,,,,50.000000,45.833333,,,,0.011204,0.916820
sh600003,ST东北高,2001-04-16,,,,7.200000,7.220000,7.100000,7.140000,7.200092,,-0.006954,3071520.000000,21910253.000000,0.010238,2142000000.000000,8662248000.000000,0.000000,0.000000,40.399206,25.154553,57.656387,3.049393,,,,,,,,,,,63.253578,73.116168,43.528399,,,,,41.666667,45.833333,,,,0.016690,0.817334
sh600003,ST东北高,2001-04-13,,,,7.170000,7.200000,7.140000,7.190000,7.250512,,0.001393,3176353.000000,22754319.000000,0.010588,2157000000.000000,8722908000.000000,0.000000,0.000000,40.682109,25.330702,58.060137,3.070746,,,,,,,,,,,71.547034,78.047463,58.546176,,,,,50.000000,47.222222,,,,0.008357,0.539335
sh600003,ST东北高,2001-04-12,,,,7.250000,7.250000,7.150000,7.180000,7.240426,,-0.009655,3615658.000000,25968977.000000,0.012052,2154000000.000000,8710776000.000000,0.000000,0.000000,40.625518,25.295466,57.979372,3.066475,,,,,,,,,,,76.708306,81.297677,67.529562,死叉,,,,41.666667,48.611111,,,,0.013793,0.580815
sh600003,ST东北高,2001-04-11,,,,7.320000,7.330000,7.200000,7.250000,7.311014,,-0.009563,3860173.000000,27934226.000000,0.012867,2175000000.000000,8795700000.000000,0.000000,0.000000,41.021581,25.542075,58.544620,3.096370,,,,,,,,,,,85.062458,83.592363,88.002649,,,,,41.666667,50.000000,,,,0.017760,0.518983
sh600003,ST东北高,2001-04-10,,,,7.360000,7.380000,7.260000,7.320000,7.381604,,-0.001364,5066173.000000,37001624.000000,0.016887,2196000000.000000,8880624000.000000,0.000000,0.000000,41.417658,25.788692,59.109888,3.126267,,,,,,,,,,,89.200830,82.857315,101.887861,,,,,50.000000,51.388889,,,,0.016371,0.630090
sh600003,ST东北高,2001-04-09,,,,7.210000,7.340000,7.210000,7.330000,7.391687,,0.025175,13728603.000000,100107709.000000,0.045762,2199000000.000000,8892756000.000000,0.000000,0.000000,41.474229,25.823916,59.190624,3.130537,,,,,,,,,,,89.064403,79.685557,107.822095,,,,,50.000000,52.777778,,,,0.018182,1.869401
sh600003,ST东北高,2001-04-06,,,,7.180000,7.190000,7.100000,7.150000,7.210171,,0.000000,4855108.000000,34652816.000000,0.016184,2145000000.000000,8674380000.000000,0.000000,0.000000,40.455755,25.189763,57.737093,3.053661,,,,,,,,,,,84.522531,74.996134,103.575324,,,,,50.000000,54.166667,,,,0.012587,0.946703
sh600003,ST东北高,2001-04-05,,,,7.060000,7.150000,7.000000,7.150000,7.210171,,0.014184,9679740.000000,68681133.000000,0.032266,2145000000.000000,8674380000.000000,0.000000,0.000000,40.455755,25.189763,57.737093,3.053661,,,,,,,,,,,81.912001,70.232936,105.270131,,,,,58.333333,56.944444,,,,0.021277,2.178099
sh600003,ST东北高,2001-04-04,,,,6.940000,7.080000,6.930000,7.050000,7.109332,,0.015850,6872380.000000,48214530.000000,0.022908,2115000000.000000,8553060000.000000,0.000000,0.000000,39.889956,24.837469,56.929604,3.010954,,,,,,,,,,,72.868002,64.393404,89.817199,,,,,50.000000,58.333333,,,,0.021614,2.464018
sh600003,ST东北高,2001-04-03,,,,6.970000,6.990000,6.890000,6.940000,6.998407,,-0.002874,1583423.000000,10963529.000000,0.005278,2082000000.000000,8419608000.000000,0.000000,0.000000,39.267565,24.449937,56.041348,2.963975,,,,,,,,,,,64.302003,60.156105,72.593800,,,,,50.000000,61.111111,,,,0.014368,0.877700
sh600003,ST东北高,2001-04-02,,,,6.880000,6.960000,6.880000,6.960000,7.018579,,0.014577,2651540.000000,18322132.000000,0.008838,2088000000.000000,8443872000.000000,0.000000,0.000000,39.380746,24.520409,56.202875,2.972518,,,,,,,,,,,60.089368,58.083155,64.101794,金叉,,,,58.333333,63.888889,,,,0.011662,1.493139
sh600003,ST东北高,2001-03-30,,,,6.880000,6.880000,6.820000,6.860000,6.917739,,-0.001456,1433532.000000,9807746.000000,0.004778,2058000000.000000,8322552000.000000,0.000000,0.000000,38.814940,24.168110,55.395377,2.929810,,,,,,,,,,,49.224961,57.080049,33.514786,,,,,58.333333,63.888889,,,,0.008734,0.942007
sh600003,ST东北高,2001-03-29,,,,6.820000,6.920000,6.810000,6.870000,6.927826,,0.007331,1404600.000000,9664220.000000,0.004682,2061000000.000000,8334684000.000000,0.000000,0.000000,38.871537,24.203350,55.476150,2.934082,,,,,,,,,,,55.655624,61.007593,44.951686,,,,,66.666667,63.888889,,,,0.016129,0.854209
sh600003,ST东北高,2001-03-28,,,,6.860000,6.880000,6.800000,6.820000,6.877407,,-0.004380,1947202.000000,13296605.000000,0.006491,2046000000.000000,8274024000.000000,0.000000,0.000000,52.321161,26.912845,204.565553,2.975527,,,,,,,,,,,56.697722,63.683577,42.726010,,,,,66.666667,62.500000,,,,0.011679,0.982576
sh600003,ST东北高,2001-03-27,,,,6.850000,6.900000,6.820000,6.850000,6.907663,,0.000000,1442205.000000,9875937.000000,0.004807,2055000000.000000,8310420000.000000,0.000000,0.000000,52.551336,27.031242,205.465492,2.988617,,,,,,,,,,,63.171582,67.176505,55.161737,,,,,66.666667,59.722222,,,,0.011679,0.698035
sh600003,ST东北高,2001-03-26,,,,6.800000,6.860000,6.780000,6.850000,6.907663,,0.007353,1381383.000000,9425701.000000,0.004605,2055000000.000000,8310420000.000000,0.000000,0.000000,52.551336,27.031242,205.465492,2.988617,,,,,,,,,,,66.185945,69.178967,60.199902,,,,,66.666667,58.333333,,,,0.011765,0.676161
sh600003,ST东北高,2001-03-23,,,,6.930000,6.940000,6.800000,6.800000,6.857242,,-0.017341,2046248.000000,14016779.000000,0.006821,2040000000.000000,8249760000.000000,0.000000,0.000000,52.167746,26.833932,203.965732,2.966802,,,,,,,,,,,69.015759,70.675477,65.696324,死叉,,,,58.333333,56.944444,,,,0.020231,0.866265
sh600003,ST东北高,2001-03-22,,,,6.910000,7.000000,6.890000,6.920000,6.978251,,0.004354,3091619.000000,21437403.000000,0.010305,2076000000.000000,8395344000.000000,0.000000,0.000000,53.088351,27.307471,207.565119,3.019157,,,,,,,,,,,79.839429,71.505336,96.507613,,,,,58.333333,56.944444,,,,0.015965,1.408043
sh600003,ST东北高,2001-03-21,,,,6.880000,6.920000,6.850000,6.890000,6.948000,,0.001453,2369008.000000,16312565.000000,0.007897,2067000000.000000,8358948000.000000,0.000000,0.000000,52.858207,27.189090,206.665298,3.006069,,,,,,,,,,,80.015553,67.338290,105.370079,,,,,58.333333,55.555556,,,,0.010174,1.309319
sh600003,ST东北高,2001-03-20,,,,6.900000,6.920000,6.850000,6.880000,6.937919,,-0.001451,1326638.000000,9110925.000000,0.004422,2064000000.000000,8346816000.000000,0.000000,0.000000,52.781515,27.149641,206.365449,3.001707,,,,,,,,,,,74.862040,60.999659,102.586801,,,,,50.000000,54.166667,,,,0.010160,0.900344
sh600003,ST东北高,2001-03-19,,,,6.770000,6.900000,6.720000,6.890000,6.948001,,0.020741,2977238.000000,20385023.000000,0.009924,2067000000.000000,8358948000.000000,0.000000,0.000000,52.858212,27.189092,206.665320,3.006069,,,,,,,,,,,68.744672,54.068468,98.097080,,,,,58.333333,54.166667,,,,0.026667,2.215275
sh600003,ST东北高,2001-03-16,,,,6.710000,6.780000,6.680000,6.750000,6.806820,,0.007463,1213919.000000,8181065.000000,0.004046,2025000000.000000,8189100000.000000,0.000000,0.000000,51.784157,26.636622,202.465974,2.944987,,,,,,,,,,,54.841146,46.730366,71.062706,金叉,,,,58.333333,52.777778,,,,0.014925,1.319341
sh600003,ST东北高,2001-03-15,,,,6.690000,6.730000,6.650000,6.700000,6.756397,,0.002994,1159917.000000,7764834.000000,0.003866,2010000000.000000,8128440000.000000,0.000000,0.000000,51.400555,26.439306,200.966163,2.923171,,,,,,,,,,,41.085249,42.674976,37.905794,,,,,58.333333,51.388889,,,,0.011976,1.230663
