¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,ÐÂÀËÐÐÒµ,ÐÂÀË¸ÅÄî,ÐÂÀËµØÓò,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,ºó¸´È¨¼Û,Ç°¸´È¨¼Û,ÕÇµø·ù,³É½»Á¿,³É½»¶î,»»ÊÖÂÊ,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ,ÊÇ·ñÕÇÍ£,ÊÇ·ñµøÍ£,ÊÐÓ¯ÂÊTTM,ÊÐÏúÂÊTTM,ÊÐÏÖÂÊTTM,ÊÐ¾»ÂÊ,MA_5,MA_10,MA_20,MA_30,MA_60,MA½ð²æËÀ²æ,MACD_DIF,MACD_DEA,MACD_MACD,MACD_½ð²æËÀ²æ,KDJ_K,KDJ_D,KDJ_J,KDJ_½ð²æËÀ²æ,²¼ÁÖÏßÖÐ¹ì,²¼ÁÖÏßÉÏ¹ì,²¼ÁÖÏßÏÂ¹ì,psy,psyma,rsi1,rsi2,rsi3,Õñ·ù,Á¿±È
sh600002,ÆëÂ³ÍËÊÐ,2003-11-03,,,,5.530000,5.850000,5.500000,5.800000,6.152117,,0.045045,7449757.000000,42647470.000000,0.021285,2030000000.000000,11310000000.000000,0.000000,0.000000,17.340303,1.249386,12.055609,2.334262,,,,,,,,,,,73.224943,71.965528,75.743773,½ð²æ,,,,66.666667,56.944444,,,,0.063063,1.487528
sh600002,ÆëÂ³ÍËÊÐ,2003-10-31,,,,5.580000,5.670000,5.450000,5.550000,5.886940,,-0.005376,2783468.000000,15486322.000000,0.007953,1942500000.000000,10822500000.000000,0.000000,0.000000,16.592876,1.195533,11.535971,2.233647,,,,,,,,,,,64.939455,71.335820,52.146726,,,,,58.333333,54.166667,,,,0.039427,0.665327
sh600002,ÆëÂ³ÍËÊÐ,2003-10-30,,,,5.680000,5.730000,5.540000,5.580000,5.918759,,-0.021053,2564919.000000,14464786.000000,0.007328,1953000000.000000,10881000000.000000,0.000000,0.000000,16.682562,1.201995,11.598324,2.245720,,,,,,,,,,,71.937485,74.534003,66.744450,ËÀ²æ,,,,58.333333,52.777778,,,,0.033333,0.601980
sh600002,ÆëÂ³ÍËÊÐ,2003-10-29,,,,5.660000,5.750000,5.540000,5.700000,6.046046,,0.008850,6702350.000000,37785039.000000,0.019150,1995000000.000000,11115000000.000000,0.000000,0.000000,22.508937,1.261548,11.847762,2.392464,,,,,,,,,,,79.604341,75.832262,87.148499,,,,,58.333333,52.777778,,,,0.037168,1.466642
sh600002,ÆëÂ³ÍËÊÐ,2003-10-28,,,,5.620000,5.810000,5.600000,5.650000,5.993008,,0.001773,5540235.000000,31572801.000000,0.015829,1977500000.000000,11017500000.000000,0.000000,0.000000,22.311480,1.250481,11.743829,2.371477,,,,,,,,,,,77.868050,73.946222,85.711705,,,,,50.000000,51.388889,,,,0.037234,1.171096
sh600002,ÆëÂ³ÍËÊÐ,2003-10-27,,,,5.600000,5.660000,5.520000,5.640000,5.982401,,0.010753,3327063.000000,18650043.000000,0.009506,1974000000.000000,10998000000.000000,0.000000,0.000000,22.271992,1.248268,11.723044,2.367280,,,,,,,,,,,79.109767,71.985308,93.358684,,,,,50.000000,52.777778,,,,0.025090,0.792939
sh600002,ÆëÂ³ÍËÊÐ,2003-10-24,,,,5.550000,5.650000,5.510000,5.580000,5.918757,,0.003597,3169447.000000,17712139.000000,0.009056,1953000000.000000,10881000000.000000,0.000000,0.000000,22.035049,1.234988,11.598327,2.342095,,,,,,,,,,,73.381631,68.423079,83.298736,,,,,50.000000,52.777778,,,,0.025180,0.827331
sh600002,ÆëÂ³ÍËÊÐ,2003-10-23,,,,5.600000,5.690000,5.500000,5.560000,5.897544,,-0.007143,4110213.000000,22912779.000000,0.011743,1946000000.000000,10842000000.000000,0.000000,0.000000,21.956073,1.230562,11.556757,2.333701,,,,,,,,,,,70.449805,65.943803,79.461810,,,,,50.000000,52.777778,,,,0.033929,1.143738
sh600002,ÆëÂ³ÍËÊÐ,2003-10-22,,,,5.360000,5.630000,5.360000,5.600000,5.939973,,0.046729,7507112.000000,41568242.000000,0.021449,1960000000.000000,10920000000.000000,0.000000,0.000000,22.114033,1.239415,11.639901,2.350490,,,,,,,,,,,67.938859,63.690802,76.434974,½ð²æ,,,,58.333333,52.777778,,,,0.050467,2.257345
sh600002,ÆëÂ³ÍËÊÐ,2003-10-21,,,,5.350000,5.360000,5.280000,5.350000,5.674795,,0.000000,2865465.000000,15237633.000000,0.008187,1872500000.000000,10432500000.000000,0.000000,0.000000,21.126799,1.184084,11.120262,2.245558,,,,,,,,,,,55.099778,61.566773,42.165788,,,,,50.000000,51.388889,,,,0.014953,0.918003
sh600002,ÆëÂ³ÍËÊÐ,2003-10-20,,,,5.320000,5.400000,5.300000,5.350000,5.674795,,0.003752,1502405.000000,8055561.000000,0.004293,1872500000.000000,10432500000.000000,0.000000,0.000000,21.126799,1.184084,11.120262,2.245558,,,,,,,,,,,56.973991,64.800271,41.321433,,,,,58.333333,52.777778,,,,0.018762,0.485438
sh600002,ÆëÂ³ÍËÊÐ,2003-10-17,,,,5.160000,5.370000,5.160000,5.330000,5.653583,,0.026975,1983132.000000,10510954.000000,0.005666,1865500000.000000,10393500000.000000,0.000000,0.000000,21.047828,1.179658,11.078695,2.237164,,,,,,,,,,,59.145197,68.713410,40.008772,,,,,50.000000,54.166667,,,,0.040462,0.540016
sh600002,ÆëÂ³ÍËÊÐ,2003-10-16,,,,5.260000,5.380000,5.180000,5.190000,5.505083,,-0.024436,2770072.000000,14547409.000000,0.007914,1816500000.000000,10120500000.000000,0.000000,0.000000,20.494976,1.148673,10.787697,2.178401,,,,,,,,,,,59.551130,73.497517,31.658355,,,,,50.000000,55.555556,,,,0.037594,0.699544
sh600002,ÆëÂ³ÍËÊÐ,2003-10-15,,,,5.400000,5.530000,5.280000,5.320000,5.642975,,-0.003745,6485976.000000,35069216.000000,0.018531,1862000000.000000,10374000000.000000,0.000000,0.000000,21.008335,1.177445,11.057908,2.232966,,,,,,,,,,,74.743361,80.470710,63.288663,,,,,50.000000,56.944444,,,,0.046816,1.660910
sh600002,ÆëÂ³ÍËÊÐ,2003-10-14,,,,5.340000,5.410000,5.280000,5.340000,5.664188,,-0.001869,2733154.000000,14635910.000000,0.007809,1869000000.000000,10413000000.000000,0.000000,0.000000,21.087307,1.181871,11.099476,2.241360,,,,,,,,,,,80.536094,83.334385,74.939513,,,,,50.000000,56.944444,,,,0.024299,0.922422
sh600002,ÆëÂ³ÍËÊÐ,2003-10-13,,,,5.370000,5.480000,5.310000,5.350000,5.674794,,-0.001866,4389445.000000,23722963.000000,0.012541,1872500000.000000,10432500000.000000,0.000000,0.000000,21.126793,1.184084,11.120259,2.245557,,,,,,,,,,,84.265679,84.733530,83.329978,ËÀ²æ,,,,58.333333,55.555556,,,,0.031716,1.261289
sh600002,ÆëÂ³ÍËÊÐ,2003-10-10,,,,5.280000,5.390000,5.230000,5.360000,5.685403,,0.015152,3420493.000000,18283046.000000,0.009773,1876000000.000000,10452000000.000000,0.000000,0.000000,21.166290,1.186298,11.141049,2.249755,,,,,,,,,,,88.898519,84.967455,96.760647,,,,,66.666667,54.166667,,,,0.030303,1.206956
sh600002,ÆëÂ³ÍËÊÐ,2003-10-09,,,,5.220000,5.320000,5.220000,5.280000,5.600543,,0.007634,2496300.000000,13196646.000000,0.007132,1848000000.000000,10296000000.000000,0.000000,0.000000,20.850365,1.168591,10.974759,2.216176,,,,,,,,,,,86.539268,83.001923,93.613958,,,,,58.333333,51.388889,,,,0.019084,1.017229
sh600002,ÆëÂ³ÍËÊÐ,2003-10-08,,,,5.220000,5.300000,5.150000,5.240000,5.558113,,0.003831,1775697.000000,9311630.000000,0.005073,1834000000.000000,10218000000.000000,0.000000,0.000000,20.692399,1.159738,10.891612,2.199385,,,,,,,,,,,84.808902,81.233251,91.960205,,,,,58.333333,50.000000,,,,0.028736,0.834998
sh600002,ÆëÂ³ÍËÊÐ,2003-09-30,,,,5.110000,5.240000,5.050000,5.220000,5.536901,,0.033663,5318691.000000,27530097.000000,0.015196,1827000000.000000,10179000000.000000,0.000000,0.000000,20.613429,1.155312,10.850046,2.190992,,,,,,,,,,,85.108090,79.445425,96.433420,,,,,50.000000,47.222222,,,,0.037624,2.575738
sh600002,ÆëÂ³ÍËÊÐ,2003-09-29,,,,5.060000,5.130000,5.050000,5.050000,5.356582,,-0.011742,1158731.000000,5905106.000000,0.003311,1767500000.000000,9847500000.000000,0.000000,0.000000,19.942118,1.117687,10.496696,2.119638,,,,,,,,,,,79.702952,76.614093,85.880669,,,,,41.666667,45.833333,,,,0.015656,1.018198
sh600002,ÆëÂ³ÍËÊÐ,2003-09-26,,,,5.010000,5.150000,4.960000,5.110000,5.420226,,0.019960,1520683.000000,7728753.000000,0.004345,1788500000.000000,9964500000.000000,0.000000,0.000000,20.179060,1.130967,10.621412,2.144823,,,,,,,,,,,82.054428,75.069664,96.023955,,,,,50.000000,45.833333,,,,0.037924,1.312365
sh600002,ÆëÂ³ÍËÊÐ,2003-09-25,,,,5.080000,5.100000,5.000000,5.010000,5.314156,,-0.017647,859135.000000,4306932.000000,0.002455,1753500000.000000,9769500000.000000,0.000000,0.000000,19.784168,1.108834,10.413558,2.102850,,,,,,,,,,,78.081641,71.577282,91.090360,,,,,50.000000,44.444444,,,,0.019608,0.623389
sh600002,ÆëÂ³ÍËÊÐ,2003-09-24,,,,5.000000,5.120000,5.000000,5.100000,5.409619,,0.020000,1467358.000000,7431372.000000,0.004192,1785000000.000000,9945000000.000000,0.000000,0.000000,20.139571,1.128753,10.600627,2.140626,,,,,,,,,,,81.987327,68.325102,109.311776,,,,,50.000000,41.666667,,,,0.024000,0.942743
sh600002,ÆëÂ³ÍËÊÐ,2003-09-23,,,,5.010000,5.010000,4.920000,5.000000,5.303549,,-0.001996,684200.000000,3409373.000000,0.001955,1750000000.000000,9750000000.000000,0.000000,0.000000,19.744678,1.106621,10.392772,2.098653,,,,,,,,,,,75.683693,61.493990,104.063099,,,,,41.666667,40.277778,,,,0.017964,0.496349
sh600002,ÆëÂ³ÍËÊÐ,2003-09-22,,,,5.030000,5.040000,4.970000,5.010000,5.314156,,-0.003976,1262298.000000,6316629.000000,0.003607,1753500000.000000,9769500000.000000,0.000000,0.000000,19.784167,1.108834,10.413557,2.102850,,,,,,,,,,,71.858873,54.399138,106.778341,,,,,41.666667,38.888889,,,,0.013917,0.866977
sh600002,ÆëÂ³ÍËÊÐ,2003-09-19,,,,4.920000,5.050000,4.920000,5.030000,5.335369,,0.020284,2617847.000000,13104108.000000,0.007480,1760500000.000000,9808500000.000000,0.000000,0.000000,19.863143,1.113261,10.455127,2.111244,,,,,,,,,,,64.454976,45.669271,102.026385,,,,,41.666667,37.500000,,,,0.026369,1.863613
sh600002,ÆëÂ³ÍËÊÐ,2003-09-18,,,,4.800000,4.930000,4.750000,4.930000,5.229298,,0.024948,1750683.000000,8552175.000000,0.005002,1725500000.000000,9613500000.000000,0.000000,0.000000,19.468249,1.091128,10.247271,2.069271,,,,,,,,,,,50.015797,36.276419,77.494553,½ð²æ,,,,41.666667,37.500000,,,,0.037422,1.707996
sh600002,ÆëÂ³ÍËÊÐ,2003-09-17,,,,4.880000,4.880000,4.790000,4.810000,5.102013,,-0.008247,577300.000000,2775592.000000,0.001649,1683500000.000000,9379500000.000000,0.000000,0.000000,18.994377,1.064569,9.997845,2.018903,,,,,,,,,,,25.023695,29.406730,16.257626,,,,,33.333333,37.500000,,,,0.018557,0.608305
sh600002,ÆëÂ³ÍËÊÐ,2003-09-16,,,,4.830000,4.870000,4.790000,4.850000,5.144439,,0.004141,1071750.000000,5172870.000000,0.003062,1697500000.000000,9457500000.000000,0.000000,0.000000,19.152326,1.073422,10.080983,2.035692,,,,,,,,,,,27.535543,31.598247,19.410134,,,,,41.666667,37.500000,,,,0.016563,1.132035
sh600002,ÆëÂ³ÍËÊÐ,2003-09-15,,,,4.870000,4.920000,4.820000,4.830000,5.123224,,-0.008214,1006000.000000,4888500.000000,0.002874,1690500000.000000,9418500000.000000,0.000000,0.000000,19.073343,1.068995,10.039409,2.027297,,,,,,,,,,,27.789801,33.629599,16.110203,,,,,33.333333,37.500000,,,,0.020534,0.912347
sh600002,ÆëÂ³ÍËÊÐ,2003-09-12,,,,4.920000,4.930000,4.840000,4.870000,5.165655,,0.000000,719229.000000,3501474.000000,0.002055,1704500000.000000,9496500000.000000,0.000000,0.000000,19.231309,1.077849,10.122556,2.044087,,,,,,,,,,,30.873890,36.549499,19.522673,,,,,33.333333,40.277778,,,,0.018480,0.586805
sh600002,ÆëÂ³ÍËÊÐ,2003-09-11,,,,4.850000,4.920000,4.800000,4.870000,5.165655,,0.008282,1370870.000000,6682253.000000,0.003917,1704500000.000000,9496500000.000000,0.000000,0.000000,19.231309,1.077849,10.122556,2.044087,,,,,,,,,,,30.926220,39.387303,14.004054,,,,,41.666667,43.055556,,,,0.024845,0.858179
sh600002,ÆëÂ³ÍËÊÐ,2003-09-10,,,,4.810000,4.890000,4.780000,4.830000,5.123224,,0.006250,565882.000000,2736720.000000,0.001617,1690500000.000000,9418500000.000000,0.000000,0.000000,19.073344,1.068995,10.039410,2.027297,,,,,,,,,,,31.004715,43.617844,5.778455,,,,,41.666667,45.833333,,,,0.022917,0.390265
sh600002,ÆëÂ³ÍËÊÐ,2003-09-09,,,,4.880000,4.920000,4.750000,4.800000,5.091403,,-0.020408,1851271.000000,8951079.000000,0.005289,1680000000.000000,9360000000.000000,0.000000,0.000000,18.954876,1.062355,9.977053,2.014705,,,,,,,,,,,36.250662,49.924409,8.903166,,,,,33.333333,47.222222,,,,0.034694,1.224813
sh600002,ÆëÂ³ÍËÊÐ,2003-09-08,,,,4.920000,4.930000,4.860000,4.900000,5.197473,,-0.008097,1621100.000000,7932087.000000,0.004632,1715000000.000000,9555000000.000000,0.000000,0.000000,19.349766,1.084488,10.184907,2.056678,,,,,,,,,,,47.965736,56.761283,30.374641,,,,,41.666667,50.000000,,,,0.014170,1.132288
sh600002,ÆëÂ³ÍËÊÐ,2003-09-05,,,,5.040000,5.050000,4.820000,4.940000,5.239900,,-0.025641,2577967.000000,12725277.000000,0.007366,1729000000.000000,9633000000.000000,0.000000,0.000000,19.507720,1.093340,10.268047,2.073466,,,,,,,,,,,59.448604,61.159057,56.027698,ËÀ²æ,,,,50.000000,50.000000,,,,0.045365,1.866272
sh600002,ÆëÂ³ÍËÊÐ,2003-09-04,,,,5.100000,5.120000,5.050000,5.070000,5.377792,,-0.005882,633750.000000,3216904.000000,0.001811,1774500000.000000,9886500000.000000,0.000000,0.000000,20.021081,1.122113,10.538258,2.128031,,,,,,,,,,,70.422906,62.014283,87.240150,,,,,50.000000,48.611111,,,,0.013725,0.626176
sh600002,ÆëÂ³ÍËÊÐ,2003-09-03,,,,5.020000,5.110000,5.020000,5.100000,5.409612,,0.013917,873276.000000,4420103.000000,0.002495,1785000000.000000,9945000000.000000,0.000000,0.000000,20.139541,1.128752,10.600611,2.140622,,,,,,,,,,,69.095897,57.809972,91.667747,,,,,58.333333,47.222222,,,,0.017893,0.836455
sh600002,ÆëÂ³ÍËÊÐ,2003-09-02,,,,5.100000,5.140000,5.020000,5.030000,5.335359,,-0.013725,1452419.000000,7352332.000000,0.004150,1760500000.000000,9808500000.000000,0.000000,0.000000,19.863107,1.113259,10.455108,2.111240,,,,,,,,,,,61.336153,52.167010,79.674440,,,,,50.000000,44.444444,,,,0.023529,1.318861
sh600002,ÆëÂ³ÍËÊÐ,2003-09-01,,,,5.000000,5.120000,4.980000,5.100000,5.409606,,0.020000,1369316.000000,6949840.000000,0.003912,1785000000.000000,9945000000.000000,0.000000,0.000000,20.139521,1.128751,10.600601,2.140620,,,,,,,,,,,63.158076,47.582438,94.309351,,,,,50.000000,41.666667,,,,0.028000,1.428576
sh600002,ÆëÂ³ÍËÊÐ,2003-08-29,,,,5.000000,5.030000,4.880000,5.000000,5.303535,,0.000000,731717.000000,3627997.000000,0.002091,1750000000.000000,9750000000.000000,0.000000,0.000000,19.744629,1.106618,10.392746,2.098647,,,,,,,,,,,48.903780,39.794619,67.122103,,,,,41.666667,40.277778,,,,0.030000,0.860724
sh600002,ÆëÂ³ÍËÊÐ,2003-08-28,,,,5.080000,5.080000,4.970000,5.000000,5.303535,,-0.007937,793373.000000,3989343.000000,0.002267,1750000000.000000,9750000000.000000,0.000000,0.000000,19.744629,1.106618,10.392746,2.098647,,,,,,,,,,,46.082943,35.240039,67.768752,,,,,41.666667,38.888889,,,,0.021825,0.853541
sh600002,ÆëÂ³ÍËÊÐ,2003-08-27,,,,5.000000,5.100000,5.000000,5.040000,5.345966,,0.008000,1159512.000000,5852526.000000,0.003313,1764000000.000000,9828000000.000000,0.000000,0.000000,19.902596,1.115472,10.475893,2.115438,,,,,,,,,,,41.851688,29.818586,65.917890,,,,,41.666667,37.500000,,,,0.020000,1.200804
sh600002,ÆëÂ³ÍËÊÐ,2003-08-26,,,,4.930000,5.010000,4.930000,5.000000,5.303538,,0.010101,738671.000000,3683352.000000,0.002110,1750000000.000000,9750000000.000000,0.000000,0.000000,19.744639,1.106619,10.392751,2.098648,,,,,,,,,,,26.413895,23.802036,31.637614,½ð²æ,,,,41.666667,37.500000,,,,0.016162,0.815493
sh600002,ÆëÂ³ÍËÊÐ,2003-08-25,,,,5.000000,5.000000,4.930000,4.950000,5.250503,,-0.015905,827318.000000,4111128.000000,0.002364,1732500000.000000,9652500000.000000,0.000000,0.000000,19.547193,1.095553,10.288824,2.077662,,,,,,,,,,,22.477986,22.496106,22.441744,ËÀ²æ,,,,33.333333,36.111111,,,,0.013916,0.804917
sh600002,ÆëÂ³ÍËÊÐ,2003-08-22,,,,4.970000,5.040000,4.960000,5.030000,5.335362,,0.008016,1128663.000000,5649853.000000,0.003225,1760500000.000000,9808500000.000000,0.000000,0.000000,19.863115,1.113259,10.455112,2.111241,,,,,,,,,,,25.180393,22.505166,30.530846,½ð²æ,,,,41.666667,36.111111,,,,0.016032,1.100999
sh600002,ÆëÂ³ÍËÊÐ,2003-08-21,,,,4.960000,5.010000,4.900000,4.990000,5.292934,,0.006048,973901.000000,4828059.000000,0.002783,1746500000.000000,9730500000.000000,0.000000,0.000000,19.705159,1.104406,10.371970,2.094452,,,,,,,,,,,19.913446,21.167553,17.405233,,,,,33.333333,34.722222,,,,0.022177,0.683853
sh600002,ÆëÂ³ÍËÊÐ,2003-08-20,,,,4.990000,4.990000,4.880000,4.960000,5.261114,,-0.006012,860429.000000,4229371.000000,0.002458,1736000000.000000,9672000000.000000,0.000000,0.000000,19.586698,1.097767,10.309618,2.081861,,,,,,,,,,,17.370170,21.794606,8.521297,,,,,33.333333,36.111111,,,,0.022044,0.462883
sh600002,ÆëÂ³ÍËÊÐ,2003-08-19,,,,4.950000,5.000000,4.910000,4.990000,5.292935,,0.008081,1348839.000000,6687487.000000,0.003854,1746500000.000000,9730500000.000000,0.000000,0.000000,19.705166,1.104407,10.371974,2.094453,,,,,,,,,,,16.964345,24.006825,2.879387,,,,,41.666667,37.500000,,,,0.018182,0.663313
sh600002,ÆëÂ³ÍËÊÐ,2003-08-18,,,,5.000000,5.030000,4.930000,4.950000,5.250506,,-0.010000,813800.000000,4051800.000000,0.002325,1732500000.000000,9652500000.000000,0.000000,0.000000,19.547205,1.095553,10.288830,2.077663,,,,,,,,,,,17.113185,27.528064,-3.716573,,,,,33.333333,37.500000,,,,0.020000,0.426724
sh600002,ÆëÂ³ÍËÊÐ,2003-08-15,,,,5.040000,5.090000,4.950000,5.000000,5.303541,,-0.007937,3123724.000000,15599654.000000,0.008925,1750000000.000000,9750000000.000000,0.000000,0.000000,19.744651,1.106620,10.392758,2.098650,,,,,,,,,,,23.495864,32.735504,5.016586,,,,,33.333333,38.888889,,,,0.027778,1.533973
sh600002,ÆëÂ³ÍËÊÐ,2003-08-14,,,,5.150000,5.230000,5.000000,5.040000,5.345972,,-0.028902,3147450.000000,16073042.000000,0.008993,1764000000.000000,9828000000.000000,0.000000,0.000000,19.902619,1.115473,10.475905,2.115440,,,,,,,,,,,29.561978,37.355323,13.975288,,,,,33.333333,40.277778,,,,0.044316,1.569963
sh600002,ÆëÂ³ÍËÊÐ,2003-08-13,,,,5.280000,5.290000,5.170000,5.190000,5.505080,,-0.017045,1733621.000000,9008431.000000,0.004953,1816500000.000000,10120500000.000000,0.000000,0.000000,20.494964,1.148672,10.787691,2.178400,,,,,,,,,,,39.214762,41.251996,35.140296,ËÀ²æ,,,,41.666667,40.277778,,,,0.022727,0.897601
sh600002,ÆëÂ³ÍËÊÐ,2003-08-12,,,,5.290000,5.300000,5.230000,5.280000,5.600542,,-0.003774,716841.000000,3772945.000000,0.002048,1848000000.000000,10296000000.000000,0.000000,0.000000,20.850358,1.168591,10.974756,2.216175,,,,,,,,,,,50.488810,42.270612,66.925206,,,,,41.666667,38.888889,,,,0.013208,0.373991
sh600002,ÆëÂ³ÍËÊÐ,2003-08-11,,,,5.200000,5.320000,5.180000,5.300000,5.621758,,0.009524,1460170.000000,7672261.000000,0.004172,1855000000.000000,10335000000.000000,0.000000,0.000000,20.929346,1.173018,11.016331,2.224570,,,,,,,,,,,48.649882,38.161514,69.626619,,,,,41.666667,36.111111,,,,0.026667,0.589290
sh600002,ÆëÂ³ÍËÊÐ,2003-08-08,,,,5.270000,5.290000,5.180000,5.250000,5.568722,,-0.011299,2965878.000000,15544368.000000,0.008474,1837500000.000000,10237500000.000000,0.000000,0.000000,20.731895,1.161951,10.912401,2.203583,,,,,,,,,,,41.724823,32.917329,59.339810,,,,,41.666667,33.333333,,,,0.020716,1.113201
sh600002,ÆëÂ³ÍËÊÐ,2003-08-07,,,,5.280000,5.390000,5.270000,5.310000,5.632362,,0.005682,2780460.000000,14811000.000000,0.007944,1858500000.000000,10354500000.000000,0.000000,0.000000,31.301502,1.295389,8.499161,2.264394,,,,,,,,,,,41.753901,28.513583,68.234537,,,,,41.666667,30.555556,,,,0.022727,1.118768
sh600002,ÆëÂ³ÍËÊÐ,2003-08-06,,,,5.300000,5.320000,5.250000,5.280000,5.600539,,-0.003774,1660325.000000,8775822.000000,0.004744,1848000000.000000,10296000000.000000,0.000000,0.000000,31.124651,1.288070,8.451142,2.251601,,,,,,,,,,,29.297518,21.893424,44.105707,,,,,33.333333,29.166667,,,,0.013208,0.804189
sh600002,ÆëÂ³ÍËÊÐ,2003-08-05,,,,5.260000,5.340000,5.210000,5.300000,5.621756,,0.009524,3522400.000000,18660681.000000,0.010064,1855000000.000000,10335000000.000000,0.000000,0.000000,31.242561,1.292950,8.483157,2.260131,,,,,,,,,,,24.249307,18.191376,36.365169,,,,,33.333333,29.166667,,,,0.024762,1.554693
sh600002,ÆëÂ³ÍËÊÐ,2003-08-04,,,,5.150000,5.260000,5.150000,5.250000,5.568719,,0.019417,2392335.000000,12477595.000000,0.006835,1837500000.000000,10237500000.000000,0.000000,0.000000,30.947814,1.280752,8.403126,2.238808,,,,,,,,,,,15.540628,15.162411,16.297061,½ð²æ,,,,25.000000,29.166667,,,,0.021359,1.278756
sh600002,ÆëÂ³ÍËÊÐ,2003-08-01,,,,5.200000,5.220000,5.150000,5.150000,5.462651,,-0.015296,2070915.000000,10716270.000000,0.005917,1802500000.000000,10042500000.000000,0.000000,0.000000,30.358346,1.256357,8.243070,2.196165,,,,,,,,,,,9.422053,14.973302,-1.680447,,,,,25.000000,31.944444,,,,0.013384,1.045377
sh600002,ÆëÂ³ÍËÊÐ,2003-07-31,,,,5.220000,5.260000,5.200000,5.230000,5.547506,,0.000000,677000.000000,3542983.000000,0.001934,1830500000.000000,10198500000.000000,0.000000,0.000000,30.829920,1.275873,8.371114,2.230280,,,,,,,,,,,14.133079,17.748927,6.901382,,,,,25.000000,34.722222,,,,0.011472,0.362423
sh600002,ÆëÂ³ÍËÊÐ,2003-07-30,,,,5.230000,5.270000,5.150000,5.230000,5.547506,,0.000000,2665628.000000,13846999.000000,0.007616,1830500000.000000,10198500000.000000,0.000000,0.000000,30.829920,1.275873,8.371114,2.230280,,,,,,,,,,,12.108709,19.556851,-2.787575,,,,,33.333333,37.500000,,,,0.022945,1.341936
sh600002,ÆëÂ³ÍËÊÐ,2003-07-29,,,,5.190000,5.260000,5.180000,5.230000,5.547506,,0.007707,1548270.000000,8076524.000000,0.004424,1830500000.000000,10198500000.000000,0.000000,0.000000,30.829920,1.275873,8.371114,2.230280,,,,,,,,,,,12.009218,23.280923,-10.534192,,,,,33.333333,40.277778,,,,0.015414,0.911018
sh600002,ÆëÂ³ÍËÊÐ,2003-07-28,,,,5.350000,5.350000,5.180000,5.190000,5.505078,,-0.033520,2943300.000000,15414820.000000,0.008409,1816500000.000000,10120500000.000000,0.000000,0.000000,30.594131,1.266115,8.307092,2.213222,,,,,,,,,,,14.045573,28.916775,-15.696832,,,,,33.333333,43.055556,,,,0.031657,1.541808
sh600002,ÆëÂ³ÍËÊÐ,2003-07-25,,,,5.420000,5.480000,5.340000,5.370000,5.696008,,-0.014679,1505721.000000,8115102.000000,0.004302,1879500000.000000,10471500000.000000,0.000000,0.000000,31.655214,1.310027,8.595203,2.289982,,,,,,,,,,,20.274708,36.352376,-11.880628,,,,,41.666667,47.222222,,,,0.025688,0.788903
sh600002,ÆëÂ³ÍËÊÐ,2003-07-24,,,,5.450000,5.510000,5.410000,5.450000,5.780866,,0.001838,1269106.000000,6930900.000000,0.003626,1907500000.000000,10627500000.000000,0.000000,0.000000,32.126804,1.329544,8.723252,2.324098,,,,,,,,,,,27.220573,44.391210,-7.120702,,,,,41.666667,51.388889,,,,0.018382,0.473322
sh600002,ÆëÂ³ÍËÊÐ,2003-07-23,,,,5.440000,5.470000,5.380000,5.440000,5.770260,,0.000000,1231071.000000,6664794.000000,0.003517,1904000000.000000,10608000000.000000,0.000000,0.000000,32.067863,1.327104,8.707248,2.319834,,,,,,,,,,,32.691324,52.976529,-7.879086,,,,,41.666667,55.555556,,,,0.016544,0.374432
sh600002,ÆëÂ³ÍËÊÐ,2003-07-22,,,,5.510000,5.590000,5.380000,5.440000,5.770260,,-0.010909,2595765.000000,14158976.000000,0.007416,1904000000.000000,10608000000.000000,0.000000,0.000000,32.067863,1.327104,8.707248,2.319834,,,,,,,,,,,42.060242,63.119131,-0.057537,,,,,50.000000,61.111111,,,,0.038182,0.761289
